DroneID,Day,Time (in Seconds),X,Y,Z,Activity,Payload Weight (W) in Kgs,Speed (m/s),mAH Consumed,Energy Cost (c X mAH)
D2A,Day 1,6529,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6530,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6531,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6532,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6533,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6534,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6535,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6536,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6537,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6538,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6539,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6540,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6541,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6542,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6543,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6544,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6545,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6546,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6547,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6548,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6549,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6550,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6551,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6552,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6553,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6554,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6555,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6556,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6557,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6558,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6559,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6560,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6561,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6562,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6563,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6564,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6565,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6566,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6567,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6568,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6569,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6570,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6571,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6572,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6573,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6574,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6575,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6576,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6577,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6578,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6579,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6580,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6581,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6582,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6583,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6584,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6585,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6586,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6587,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6588,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6589,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6590,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6591,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6592,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6593,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6594,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6595,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6596,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6597,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6598,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6599,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6600,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6601,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6602,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6603,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6604,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6605,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6606,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6607,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6608,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6609,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6610,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6611,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6612,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6613,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6614,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6615,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6616,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6617,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6618,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6619,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6620,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6621,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6622,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6623,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6624,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6625,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6626,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6627,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6628,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6629,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6630,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6631,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6632,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6633,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6634,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6635,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6636,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6637,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6638,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6639,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6640,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6641,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6642,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6643,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6644,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6645,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6646,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6647,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6648,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6649,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6650,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6651,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6652,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6653,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6654,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6655,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6656,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6657,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6658,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6659,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6660,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6661,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6662,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6663,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6664,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6665,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6666,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6667,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6668,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6669,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6670,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6671,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6672,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6673,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6674,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6675,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6676,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6677,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6678,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6679,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6680,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6681,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6682,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6683,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6684,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6685,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6686,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6687,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6688,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6689,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6690,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6691,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6692,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6693,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6694,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6695,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6696,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6697,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6698,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6699,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6700,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6701,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6702,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6703,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6704,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6705,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6706,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6707,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6708,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6709,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6710,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6711,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6712,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6713,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6714,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6715,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6716,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6717,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6718,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6719,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6720,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6721,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6722,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6723,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6724,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6725,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6726,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6727,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6728,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6729,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6730,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6731,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6732,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6733,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6734,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6735,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6736,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6737,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6738,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6739,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6740,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6741,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6742,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6743,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6744,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6745,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6746,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6747,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6748,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6749,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6750,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6751,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6752,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6753,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6754,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6755,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6756,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6757,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6758,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6759,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6760,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6761,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6762,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6763,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6764,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6765,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6766,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6767,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6768,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6769,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6770,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6771,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6772,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6773,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6774,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6775,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6776,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6777,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6778,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6779,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6780,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6781,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6782,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6783,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6784,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6785,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6786,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6787,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6788,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6789,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6790,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6791,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6792,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6793,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6794,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6795,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6796,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6797,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6798,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6799,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6800,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6801,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6802,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6803,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6804,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6805,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6806,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6807,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6808,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6809,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6810,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6811,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6812,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6813,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6814,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6815,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6816,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6817,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6818,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6819,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6820,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6821,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6822,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6823,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6824,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6825,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6826,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6827,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6828,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6829,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6830,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6831,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6832,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6833,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6834,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6835,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6836,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6837,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6838,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6839,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6840,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6841,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6842,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6843,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
D2A,Day 1,6844,0.000000,0.000000,0.000000,R-WH1,0,0.000000,-,-
